reject_id,grounded_statement_id,opportunity_title,reason,source_statement
RREJ-000108,GSTMT-000329,Marketplace for Acquisition of Professional Services (MAPS),duplicate_statement,"Sealed offers in original and copies for furnishings the supplies or services in the Schedule will be received at the place specified in item 8, or if hand carried, in the depository located in until local time (Hour) (Date) CAUTION - LATE Submissions, Modifications, and Withdrawals:"
RREJ-000109,GSTMT-000330,Marketplace for Acquisition of Professional Services (MAPS),duplicate_statement,"TABLE OF CONTENTS (X) SECTION DESCRIPTION PAGE(S) (X) SECTION DESCRIPTION PAGE(S) PART I - THE SCHEDULE PART II - CONTRACT CLAUSES A SOLICITATION/CONTRACT FORM I CONTRACT CLAUSES B SUPPLIES OR SERVICES AND PRICES/COSTS PART III - LIST OF DOCUMENTS, EXHIBITS AND OTHER ATTACHMENTS C DESCRIPTION/SPECIFICATIONS/WORK STATEMENT J LIST OF ATTACHMENTS D PACKAGING AND MARKING PART IV - REPRESENTATIONS AND INSTRUCTIONS E INSPECTION AN"
RREJ-000110,GSTMT-000331,Marketplace for Acquisition of Professional Services (MAPS),duplicate_statement,"TABLE OF CONTENTS (X) SECTION DESCRIPTION PAGE(S) (X) SECTION DESCRIPTION PAGE(S) PART I - THE SCHEDULE PART II - CONTRACT CLAUSES A SOLICITATION/CONTRACT FORM I CONTRACT CLAUSES B SUPPLIES OR SERVICES AND PRICES/COSTS PART III - LIST OF DOCUMENTS, EXHIBITS AND OTHER ATTACHMENTS C DESCRIPTION/SPECIFICATIONS/WORK STATEMENT J LIST OF ATTACHMENTS D PACKAGING AND MARKING PART IV - REPRESENTATIONS AND INSTRUCTIONS E INSPECTION AN"
RREJ-000111,GSTMT-000332,Marketplace for Acquisition of Professional Services (MAPS),duplicate_statement,REQUISITION/PURCHASE NUMBER SEALED BID (IFB) INVITATION FOR BID NEGOTIATED (RFP) REQUEST FOR PROPOSAL 7.
RREJ-000112,GSTMT-000333,Marketplace for Acquisition of Professional Services (MAPS),duplicate_statement,"Sealed offers in original and copies for furnishings the supplies or services in the Schedule will be received at the place specified in item 8, or if hand carried, in the depository located in until local time (Hour) (Date) CAUTION - LATE Submissions, Modifications, and Withdrawals:"
RREJ-000113,GSTMT-000334,Marketplace for Acquisition of Professional Services (MAPS),duplicate_statement,"TABLE OF CONTENTS (X) SECTION DESCRIPTION PAGE(S) (X) SECTION DESCRIPTION PAGE(S) PART I - THE SCHEDULE PART II - CONTRACT CLAUSES A SOLICITATION/CONTRACT FORM I CONTRACT CLAUSES B SUPPLIES OR SERVICES AND PRICES/COSTS PART III - LIST OF DOCUMENTS, EXHIBITS AND OTHER ATTACHMENTS C DESCRIPTION/SPECIFICATIONS/WORK STATEMENT J LIST OF ATTACHMENTS D PACKAGING AND MARKING PART IV - REPRESENTATIONS AND INSTRUCTIONS E INSPECTION AN"
RREJ-000114,GSTMT-000335,Marketplace for Acquisition of Professional Services (MAPS),duplicate_statement,"TABLE OF CONTENTS (X) SECTION DESCRIPTION PAGE(S) (X) SECTION DESCRIPTION PAGE(S) PART I - THE SCHEDULE PART II - CONTRACT CLAUSES A SOLICITATION/CONTRACT FORM I CONTRACT CLAUSES B SUPPLIES OR SERVICES AND PRICES/COSTS PART III - LIST OF DOCUMENTS, EXHIBITS AND OTHER ATTACHMENTS C DESCRIPTION/SPECIFICATIONS/WORK STATEMENT J LIST OF ATTACHMENTS D PACKAGING AND MARKING PART IV - REPRESENTATIONS AND INSTRUCTIONS E INSPECTION AN"
RREJ-000115,GSTMT-000337,Marketplace for Acquisition of Professional Services (MAPS),duplicate_statement,Appendix A Portal Instructions for Submission of MAPS Proposals Amendment 03 - 22 April 2026 Registration Instructions:
RREJ-000116,GSTMT-000350,Marketplace for Acquisition of Professional Services (MAPS),duplicate_statement,REQUISITION/PURCHASE NUMBER SEALED BID (IFB) INVITATION FOR BID NEGOTIATED (RFP) REQUEST FOR PROPOSAL 7.
RREJ-000117,GSTMT-000351,Marketplace for Acquisition of Professional Services (MAPS),duplicate_statement,"Sealed offers in original and copies for furnishings the supplies or services in the Schedule will be received at the place specified in item 8, or if hand carried, in the depository located in until local time (Hour) (Date) CAUTION - LATE Submissions, Modifications, and Withdrawals:"
RREJ-000118,GSTMT-000352,Marketplace for Acquisition of Professional Services (MAPS),duplicate_statement,"TABLE OF CONTENTS (X) SECTION DESCRIPTION PAGE(S) (X) SECTION DESCRIPTION PAGE(S) PART I - THE SCHEDULE PART II - CONTRACT CLAUSES A SOLICITATION/CONTRACT FORM I CONTRACT CLAUSES B SUPPLIES OR SERVICES AND PRICES/COSTS PART III - LIST OF DOCUMENTS, EXHIBITS AND OTHER ATTACHMENTS C DESCRIPTION/SPECIFICATIONS/WORK STATEMENT J LIST OF ATTACHMENTS D PACKAGING AND MARKING PART IV - REPRESENTATIONS AND INSTRUCTIONS E INSPECTION AN"
RREJ-000119,GSTMT-000353,Marketplace for Acquisition of Professional Services (MAPS),duplicate_statement,"TABLE OF CONTENTS (X) SECTION DESCRIPTION PAGE(S) (X) SECTION DESCRIPTION PAGE(S) PART I - THE SCHEDULE PART II - CONTRACT CLAUSES A SOLICITATION/CONTRACT FORM I CONTRACT CLAUSES B SUPPLIES OR SERVICES AND PRICES/COSTS PART III - LIST OF DOCUMENTS, EXHIBITS AND OTHER ATTACHMENTS C DESCRIPTION/SPECIFICATIONS/WORK STATEMENT J LIST OF ATTACHMENTS D PACKAGING AND MARKING PART IV - REPRESENTATIONS AND INSTRUCTIONS E INSPECTION AN"
RREJ-000120,GSTMT-000354,Marketplace for Acquisition of Professional Services (MAPS),duplicate_statement,REQUISITION/PURCHASE NUMBER SEALED BID (IFB) INVITATION FOR BID NEGOTIATED (RFP) REQUEST FOR PROPOSAL 7.
RREJ-000121,GSTMT-000355,Marketplace for Acquisition of Professional Services (MAPS),duplicate_statement,"Sealed offers in original and copies for furnishings the supplies or services in the Schedule will be received at the place specified in item 8, or if hand carried, in the depository located in until local time (Hour) (Date) CAUTION - LATE Submissions, Modifications, and Withdrawals:"
RREJ-000122,GSTMT-000356,Marketplace for Acquisition of Professional Services (MAPS),duplicate_statement,"TABLE OF CONTENTS (X) SECTION DESCRIPTION PAGE(S) (X) SECTION DESCRIPTION PAGE(S) PART I - THE SCHEDULE PART II - CONTRACT CLAUSES A SOLICITATION/CONTRACT FORM I CONTRACT CLAUSES B SUPPLIES OR SERVICES AND PRICES/COSTS PART III - LIST OF DOCUMENTS, EXHIBITS AND OTHER ATTACHMENTS C DESCRIPTION/SPECIFICATIONS/WORK STATEMENT J LIST OF ATTACHMENTS D PACKAGING AND MARKING PART IV - REPRESENTATIONS AND INSTRUCTIONS E INSPECTION AN"
RREJ-000123,GSTMT-000357,Marketplace for Acquisition of Professional Services (MAPS),duplicate_statement,"TABLE OF CONTENTS (X) SECTION DESCRIPTION PAGE(S) (X) SECTION DESCRIPTION PAGE(S) PART I - THE SCHEDULE PART II - CONTRACT CLAUSES A SOLICITATION/CONTRACT FORM I CONTRACT CLAUSES B SUPPLIES OR SERVICES AND PRICES/COSTS PART III - LIST OF DOCUMENTS, EXHIBITS AND OTHER ATTACHMENTS C DESCRIPTION/SPECIFICATIONS/WORK STATEMENT J LIST OF ATTACHMENTS D PACKAGING AND MARKING PART IV - REPRESENTATIONS AND INSTRUCTIONS E INSPECTION AN"
RREJ-000124,GSTMT-000358,Marketplace for Acquisition of Professional Services (MAPS),duplicate_statement,REQUISITION/PURCHASE NUMBER SEALED BID (IFB) INVITATION FOR BID NEGOTIATED (RFP) REQUEST FOR PROPOSAL 7.
RREJ-000125,GSTMT-000359,Marketplace for Acquisition of Professional Services (MAPS),duplicate_statement,"Sealed offers in original and copies for furnishings the supplies or services in the Schedule will be received at the place specified in item 8, or if hand carried, in the depository located in until local time (Hour) (Date) CAUTION - LATE Submissions, Modifications, and Withdrawals:"
RREJ-000126,GSTMT-000360,Marketplace for Acquisition of Professional Services (MAPS),duplicate_statement,"TABLE OF CONTENTS (X) SECTION DESCRIPTION PAGE(S) (X) SECTION DESCRIPTION PAGE(S) PART I - THE SCHEDULE PART II - CONTRACT CLAUSES A SOLICITATION/CONTRACT FORM I CONTRACT CLAUSES B SUPPLIES OR SERVICES AND PRICES/COSTS PART III - LIST OF DOCUMENTS, EXHIBITS AND OTHER ATTACHMENTS C DESCRIPTION/SPECIFICATIONS/WORK STATEMENT J LIST OF ATTACHMENTS D PACKAGING AND MARKING PART IV - REPRESENTATIONS AND INSTRUCTIONS E INSPECTION AN"
RREJ-000127,GSTMT-000361,Marketplace for Acquisition of Professional Services (MAPS),duplicate_statement,"TABLE OF CONTENTS (X) SECTION DESCRIPTION PAGE(S) (X) SECTION DESCRIPTION PAGE(S) PART I - THE SCHEDULE PART II - CONTRACT CLAUSES A SOLICITATION/CONTRACT FORM I CONTRACT CLAUSES B SUPPLIES OR SERVICES AND PRICES/COSTS PART III - LIST OF DOCUMENTS, EXHIBITS AND OTHER ATTACHMENTS C DESCRIPTION/SPECIFICATIONS/WORK STATEMENT J LIST OF ATTACHMENTS D PACKAGING AND MARKING PART IV - REPRESENTATIONS AND INSTRUCTIONS E INSPECTION AN"
RREJ-000128,GSTMT-000378,NPSC Physician Services at the NNMC,duplicate_statement,Description Quantity Unit Price Extended Price 1 NPSC Physician Services - Base 520 hrs.
RREJ-000129,GSTMT-000392,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,duplicate_statement,"Can the Government please clarify if any generator systems are included under this contract's technical scope, or if these references are administrative errors?"
RREJ-000130,GSTMT-000397,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,duplicate_statement,TABLE OF CONTENTS SECTION 1 - THE SCHEDULE  SF-1449 cover sheet  Block 20 – SCHEDULE OF SUPPLIES/SERVICES  Block 23 – UNIT PRICE  Attachment A - Statement of Work  Attachment B - Equipment List  Attachment C - Bavak Test Protocol (Specific to Bavak Speed Gate)  Attachment D - Inspection Report (Specific to Bavak Speedgate)  Attachment E - Payment Registration Form – Pesos  Attachment F - Payment Registration– USD to a bank in the United States  Attachment G - Payment Registration– USD to a bank in Mexico  Attachment H - Vendor Portal Registration  Attachment I - Safety Plan SECTION 2 - CONTRACT CLAUSES  Contract Clauses  Addendum to Contract Clauses - FAR and DOSAR Clauses not Prescribed in Part 12 SECTION 3 - SOLICITATION PROVISIONS  Solicitation Provisions  Addendum to Solicitation Provisions - FAR and DOSAR Provisions not Prescribed in Part 12 SECTION 4 - EVALUATION FACTORS  Evaluation Factors  Addendum to Evaluation Factors - FAR and DOSAR Provisions not Prescribed in Part 12 SECTION 5 - REPRESENTATIONS AND CERTIFICATIONS  Addendum to Offeror Representations and Certifications - FAR and DOSAR Provisions not Prescribed in Part 12 SBU - CONTRACTING AND ACQUISITIONS SECTION 1 - THE SCHEDULE CONTINUATION TO SF-1449 RFQ NUMBER 19MX5326Q0043 Block 20 - SCHEDULE OF SUPPLIES/SERVICES 1 DESCRIPTION The U.S.
RREJ-000131,GSTMT-000398,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,duplicate_statement,TABLE OF CONTENTS SECTION 1 - THE SCHEDULE  SF-1449 cover sheet  Block 20 – SCHEDULE OF SUPPLIES/SERVICES  Block 23 – UNIT PRICE  Attachment A - Statement of Work  Attachment B - Equipment List  Attachment C - Bavak Test Protocol (Specific to Bavak Speed Gate)  Attachment D - Inspection Report (Specific to Bavak Speedgate)  Attachment E - Payment Registration Form – Pesos  Attachment F - Payment Registration– USD to a bank in the United States  Attachment G - Payment Registration– USD to a bank in Mexico  Attachment H - Vendor Portal Registration  Attachment I - Safety Plan SECTION 2 - CONTRACT CLAUSES  Contract Clauses  Addendum to Contract Clauses - FAR and DOSAR Clauses not Prescribed in Part 12 SECTION 3 - SOLICITATION PROVISIONS  Solicitation Provisions  Addendum to Solicitation Provisions - FAR and DOSAR Provisions not Prescribed in Part 12 SECTION 4 - EVALUATION FACTORS  Evaluation Factors  Addendum to Evaluation Factors - FAR and DOSAR Provisions not Prescribed in Part 12 SECTION 5 - REPRESENTATIONS AND CERTIFICATIONS  Addendum to Offeror Representations and Certifications - FAR and DOSAR Provisions not Prescribed in Part 12 SBU - CONTRACTING AND ACQUISITIONS SECTION 1 - THE SCHEDULE CONTINUATION TO SF-1449 RFQ NUMBER 19MX5326Q0043 Block 20 - SCHEDULE OF SUPPLIES/SERVICES 1 DESCRIPTION The U.S.
RREJ-000132,GSTMT-000399,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,duplicate_statement,TABLE OF CONTENTS SECTION 1 - THE SCHEDULE  SF-1449 cover sheet  Block 20 – SCHEDULE OF SUPPLIES/SERVICES  Block 23 – UNIT PRICE  Attachment A - Statement of Work  Attachment B - Equipment List  Attachment C - Bavak Test Protocol (Specific to Bavak Speed Gate)  Attachment D - Inspection Report (Specific to Bavak Speedgate)  Attachment E - Payment Registration Form – Pesos  Attachment F - Payment Registration– USD to a bank in the United States  Attachment G - Payment Registration– USD to a bank in Mexico  Attachment H - Vendor Portal Registration  Attachment I - Safety Plan SECTION 2 - CONTRACT CLAUSES  Contract Clauses  Addendum to Contract Clauses - FAR and DOSAR Clauses not Prescribed in Part 12 SECTION 3 - SOLICITATION PROVISIONS  Solicitation Provisions  Addendum to Solicitation Provisions - FAR and DOSAR Provisions not Prescribed in Part 12 SECTION 4 - EVALUATION FACTORS  Evaluation Factors  Addendum to Evaluation Factors - FAR and DOSAR Provisions not Prescribed in Part 12 SECTION 5 - REPRESENTATIONS AND CERTIFICATIONS  Addendum to Offeror Representations and Certifications - FAR and DOSAR Provisions not Prescribed in Part 12 SBU - CONTRACTING AND ACQUISITIONS SECTION 1 - THE SCHEDULE CONTINUATION TO SF-1449 RFQ NUMBER 19MX5326Q0043 Block 20 - SCHEDULE OF SUPPLIES/SERVICES 1 DESCRIPTION The U.S.
RREJ-000133,GSTMT-000400,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,duplicate_statement,TABLE OF CONTENTS SECTION 1 - THE SCHEDULE  SF-1449 cover sheet  Block 20 – SCHEDULE OF SUPPLIES/SERVICES  Block 23 – UNIT PRICE  Attachment A - Statement of Work  Attachment B - Equipment List  Attachment C - Bavak Test Protocol (Specific to Bavak Speed Gate)  Attachment D - Inspection Report (Specific to Bavak Speedgate)  Attachment E - Payment Registration Form – Pesos  Attachment F - Payment Registration– USD to a bank in the United States  Attachment G - Payment Registration– USD to a bank in Mexico  Attachment H - Vendor Portal Registration  Attachment I - Safety Plan SECTION 2 - CONTRACT CLAUSES  Contract Clauses  Addendum to Contract Clauses - FAR and DOSAR Clauses not Prescribed in Part 12 SECTION 3 - SOLICITATION PROVISIONS  Solicitation Provisions  Addendum to Solicitation Provisions - FAR and DOSAR Provisions not Prescribed in Part 12 SECTION 4 - EVALUATION FACTORS  Evaluation Factors  Addendum to Evaluation Factors - FAR and DOSAR Provisions not Prescribed in Part 12 SECTION 5 - REPRESENTATIONS AND CERTIFICATIONS  Addendum to Offeror Representations and Certifications - FAR and DOSAR Provisions not Prescribed in Part 12 SBU - CONTRACTING AND ACQUISITIONS SECTION 1 - THE SCHEDULE CONTINUATION TO SF-1449 RFQ NUMBER 19MX5326Q0043 Block 20 - SCHEDULE OF SUPPLIES/SERVICES 1 DESCRIPTION The U.S.
RREJ-000134,GSTMT-000409,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,duplicate_statement,"Volume Title  Completed and executed SF-1449 cover sheet (Blocks 17a, 18a, 19, 20, and 23)  Completed Attachment E, F, or G – Payment Registration Form (as applicable based on Section 1.4) I  Completed Section 5 - Representations and Certifications  SAM Unique Entity ID (UEI)  CAGE/NCAGE Code  Evidence of active registration in SAM.gov  Vendor Portal Registration (Attachment H)  Completed Block 23 - Unit Price (Section 1, pages 13-15) showing:"
RREJ-000135,GSTMT-000410,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,duplicate_statement,"Volume Title  Completed and executed SF-1449 cover sheet (Blocks 17a, 18a, 19, 20, and 23)  Completed Attachment E, F, or G – Payment Registration Form (as applicable based on Section 1.4) I  Completed Section 5 - Representations and Certifications  SAM Unique Entity ID (UEI)  CAGE/NCAGE Code  Evidence of active registration in SAM.gov  Vendor Portal Registration (Attachment H)  Completed Block 23 - Unit Price (Section 1, pages 13-15) showing:"
RREJ-000136,GSTMT-000411,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,duplicate_statement,"Volume Title  Completed and executed SF-1449 cover sheet (Blocks 17a, 18a, 19, 20, and 23)  Completed Attachment E, F, or G – Payment Registration Form (as applicable based on Section 1.4) I  Completed Section 5 - Representations and Certifications  SAM Unique Entity ID (UEI)  CAGE/NCAGE Code  Evidence of active registration in SAM.gov  Vendor Portal Registration (Attachment H)  Completed Block 23 - Unit Price (Section 1, pages 13-15) showing:"
RREJ-000137,GSTMT-000412,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,duplicate_statement,"Volume Title  Completed and executed SF-1449 cover sheet (Blocks 17a, 18a, 19, 20, and 23)  Completed Attachment E, F, or G – Payment Registration Form (as applicable based on Section 1.4) I  Completed Section 5 - Representations and Certifications  SAM Unique Entity ID (UEI)  CAGE/NCAGE Code  Evidence of active registration in SAM.gov  Vendor Portal Registration (Attachment H)  Completed Block 23 - Unit Price (Section 1, pages 13-15) showing:"
RREJ-000138,GSTMT-000417,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,duplicate_statement,THIS ITEM ONLY APPLIES TO AMENDMENTS OF SOLICITATIONS The above numbered solicitation is amended as set forth in Item 14.
RREJ-000139,GSTMT-000418,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,duplicate_statement,"Offers must acknowledge receipt of this amendment prior to the hour and date specified in the solicitation or as amended, by one of the following methods:"
RREJ-000140,GSTMT-000420,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,duplicate_statement,(b) By acknowledging receipt of this amendment on each copy of the offer submitted;
RREJ-000141,GSTMT-000421,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,duplicate_statement,or (c) By separate letter or electronic communication which includes a reference to the solicitation and amendment numbers.
RREJ-000142,GSTMT-000439,Shade Structure Canopy,duplicate_statement,"quotes are being requested, and a written solicitation will not be issued."
RREJ-000143,GSTMT-000449,N--George Washington Birthplace National Monument- RE,duplicate_statement,Department of Interior Past Performance Questionnaire (PPQ) Notice to Contractor Information provided in this questionnaire is intended for use as source selection information and as such is deemed Source Selection Sensitive.
RREJ-000144,GSTMT-000454,N--George Washington Birthplace National Monument- RE,duplicate_statement,CONTRACT ID CODE PAGE OF PAGES AMENDMENT OF SOLICITATION/MODIFICATION OF CONTRACT 1 2 2.
RREJ-000145,GSTMT-000458,N--George Washington Birthplace National Monument- RE,duplicate_statement,"Offers must acknowledge receipt of this amendment prior to the hour and date specified in the solicitation or as amended, by one of the following methods:"
RREJ-000146,GSTMT-000459,N--George Washington Birthplace National Monument- RE,duplicate_statement,"(a) By completing items 8 and 15, and returning 1 copies of the amendment;"
RREJ-000147,GSTMT-000460,N--George Washington Birthplace National Monument- RE,duplicate_statement,(b) By acknowledging receipt of this amendment on each copy of the offer submitted;
RREJ-000148,GSTMT-000461,N--George Washington Birthplace National Monument- RE,duplicate_statement,or (c) By separate letter or electronic communication which includes a reference to the solicitation and amendment numbers.
RREJ-000149,GSTMT-000472,EcoStruxure Panel Server Advanced (EnerlinX Series),duplicate_statement,"PR481393 Hello, Poten*al Offeror, Oak Ridge Na*onal Laboratory (ORNL) is invi*ng you to submit a Firm Fixed Price proposal/quote for the following items listed below."
RREJ-000150,GSTMT-000473,EcoStruxure Panel Server Advanced (EnerlinX Series),duplicate_statement,"PR481393 Hello, Poten*al Offeror, Oak Ridge Na*onal Laboratory (ORNL) is invi*ng you to submit a Firm Fixed Price proposal/quote for the following items listed below."
RREJ-000151,GSTMT-000475,EcoStruxure Panel Server Advanced (EnerlinX Series),duplicate_statement,"An award will be made based on the lowest priced, technically acceptable proposal."
RREJ-000152,GSTMT-000477,EcoStruxure Panel Server Advanced (EnerlinX Series),duplicate_statement,Firm Fixed Price Small Business Set-Aside:
RREJ-000153,GSTMT-000481,EcoStruxure Panel Server Advanced (EnerlinX Series),duplicate_statement,A firm fixed price quote with your proposed delivery schedule.
RREJ-000154,GSTMT-000482,EcoStruxure Panel Server Advanced (EnerlinX Series),duplicate_statement,A firm fixed price quote with your proposed delivery schedule.
RREJ-000155,GSTMT-000485,EcoStruxure Panel Server Advanced (EnerlinX Series),duplicate_statement,Attachment C- RFP481393 Vendor Name Quote Number Date Line ItemItem Description Part Number Manufacturer Quantity Unit Price Total Price Lead Time Country of Origin 1EcoStruxure Panel Server Advanced (EnerlinX Series) or domestic equivalent PAS800L-ESX Schneider Electric 41 Total
RREJ-000156,GSTMT-000486,EcoStruxure Panel Server Advanced (EnerlinX Series),duplicate_statement,Attachment C- RFP481393 Vendor Name Quote Number Date Line ItemItem Description Part Number Manufacturer Quantity Unit Price Total Price Lead Time Country of Origin 1EcoStruxure Panel Server Advanced (EnerlinX Series) or domestic equivalent PAS800L-ESX Schneider Electric 41 Total
RREJ-000157,GSTMT-000487,EcoStruxure Panel Server Advanced (EnerlinX Series),duplicate_statement,Attachment C- RFP481393 Vendor Name Quote Number Date Line ItemItem Description Part Number Manufacturer Quantity Unit Price Total Price Lead Time Country of Origin 1EcoStruxure Panel Server Advanced (EnerlinX Series) or domestic equivalent PAS800L-ESX Schneider Electric 41 Total
RREJ-000158,GSTMT-000523,Repair BEQ HP135,duplicate_statement,"02/23 PRICE AND PAYMENT PROCEDURES 01 30 00 08/25 ADMINISTRATIVE REQUIREMENTS 01 31 23.13 20 05/17, CHG 7:"
RREJ-000159,GSTMT-000529,Repair BEQ HP135,duplicate_statement,The workdescribedinthisreportwasperformedbyECSingeneralaccordancewiththeScopeofServices described in ECS Proposal Number 49:50782P and the terms and conditions of the agreement authorizing those services.
RREJ-000160,GSTMT-000535,Secure Document Destruction - No Cost,duplicate_statement,"See Attachment 1, Schedule of Prices."
RREJ-000161,GSTMT-000537,Secure Document Destruction - No Cost,duplicate_statement,The National Archives and Records Administration (NARA) has a requirement for off-site commercial secure document destruction for various Federal Records Centers (see attachment 1).
RREJ-000162,GSTMT-000540,Secure Document Destruction - No Cost,duplicate_statement,EMPLOYMENT STANDARDS ADMINISTRATION By direction of the Secretary of Labor
RREJ-000163,GSTMT-000542,Secure Document Destruction - No Cost,duplicate_statement,"Washington Counties of King and Snohomish ____________________________________________________________________________________ **Fringe Benefits Required Follow the Occupational Listing** OCCUPATION CODE - TITLE FOOTNOTE RATE 01000 - Administrative Support And Clerical Occupations 01011 - Accounting Clerk I 22.36 01012 - Accounting Clerk II 25.09 01013 - Accounting Clerk III 28.07 01020 - Administrative Assistant 39.00 01035 - Court Reporter 30.10 01041 - Customer Service Representative I 20.05 01042 - Customer Service Representative II 21.88 01043 - Customer Service Representative III 24.56 01051 - Data Entry Operator I 20.28 01052 - Data Entry Operator II 22.13 01060 - Dispatcher, Motor Vehicle 28.38 01070 - Document Preparation Clerk 21.80 01090 - Duplicating Machine Operator 21.80 01111 - General Clerk I 21.05 01112 - General Clerk II 22.98 01113 - General Clerk III 25.79 01120 - Housing Referr"
RREJ-000164,GSTMT-000543,Secure Document Destruction - No Cost,duplicate_statement,EMPLOYMENT STANDARDS ADMINISTRATION By direction of the Secretary of Labor
RREJ-000165,GSTMT-000544,Secure Document Destruction - No Cost,duplicate_statement,EMPLOYMENT STANDARDS ADMINISTRATION By direction of the Secretary of Labor
RREJ-000166,GSTMT-000546,Secure Document Destruction - No Cost,duplicate_statement,"California Counties of Riverside and San Bernardino ____________________________________________________________________________________ **Fringe Benefits Required Follow the Occupational Listing** OCCUPATION CODE - TITLE FOOTNOTE RATE 01000 - Administrative Support And Clerical Occupations 01011 - Accounting Clerk I 19.89 01012 - Accounting Clerk II 22.32 01013 - Accounting Clerk III 24.97 01020 - Administrative Assistant 36.74 01035 - Court Reporter 51.68 01041 - Customer Service Representative I 17.81 01042 - Customer Service Representative II 19.44 01043 - Customer Service Representative III 21.82 01051 - Data Entry Operator I 19.50 01052 - Data Entry Operator II 21.28 01060 - Dispatcher, Motor Vehicle 23.57 01070 - Document Preparation Clerk 21.55 01090 - Duplicating Machine Operator 21.55 01111 - General Clerk I 17.92 01112 - General Clerk II 19.56 01113 - General Clerk III 21.95 01120 - Hous"
RREJ-000167,GSTMT-000547,Secure Document Destruction - No Cost,duplicate_statement,EMPLOYMENT STANDARDS ADMINISTRATION By direction of the Secretary of Labor
RREJ-000168,GSTMT-000548,Secure Document Destruction - No Cost,duplicate_statement,EMPLOYMENT STANDARDS ADMINISTRATION By direction of the Secretary of Labor
RREJ-000169,GSTMT-000550,Secure Document Destruction - No Cost,duplicate_statement,"Illinois Counties of Cook, Du Page and McHenry ____________________________________________________________________________________ **Fringe Benefits Required Follow the Occupational Listing** OCCUPATION CODE - TITLE FOOTNOTE RATE 01000 - Administrative Support And Clerical Occupations 01011 - Accounting Clerk I 19.30 01012 - Accounting Clerk II 21.66 01013 - Accounting Clerk III 24.23 01020 - Administrative Assistant 37.66 01035 - Court Reporter 33.31 01041 - Customer Service Representative I 17.99 01042 - Customer Service Representative II 19.63 01043 - Customer Service Representative III 22.03 01051 - Data Entry Operator I 18.06 01052 - Data Entry Operator II 19.71 01060 - Dispatcher, Motor Vehicle 29.26 01070 - Document Preparation Clerk 21.29 01090 - Duplicating Machine Operator 21.29 01111 - General Clerk I 17.84 01112 - General Clerk II 19.47 01113 - General Clerk III 21.85 01120 - Housing Ref"
RREJ-000170,GSTMT-000551,Secure Document Destruction - No Cost,duplicate_statement,EMPLOYMENT STANDARDS ADMINISTRATION By direction of the Secretary of Labor
RREJ-000171,GSTMT-000552,Secure Document Destruction - No Cost,duplicate_statement,EMPLOYMENT STANDARDS ADMINISTRATION By direction of the Secretary of Labor
RREJ-000172,GSTMT-000554,Secure Document Destruction - No Cost,duplicate_statement,"Colorado Counties of Adams, Arapahoe, Broomfield, Clear Creek, Denver, Douglas, Elbert, Gilpin, Jefferson and Park ____________________________________________________________________________________ **Fringe Benefits Required Follow the Occupational Listing** OCCUPATION CODE - TITLE FOOTNOTE RATE 01000 - Administrative Support And Clerical Occupations 01011 - Accounting Clerk I 22.19 01012 - Accounting Clerk II 24.91 01013 - Accounting Clerk III 27.86 01020 - Administrative Assistant 31.69 01035 - Court Reporter 36.35 01041 - Customer Service Representative I 18.56 01042 - Customer Service Representative II 20.26 01043 - Customer Service Representative III 22.74 01051 - Data Entry Operator I 21.42 01052 - Data Entry Operator II 23.38 01060 - Dispatcher, Motor Vehicle 25.29 01070 - Document Preparation Clerk 22.38 01090 - Duplicating Machine Operator 22.38 01111 - General Clerk I 22.31 01112 - Genera"
RREJ-000173,GSTMT-000555,Secure Document Destruction - No Cost,duplicate_statement,EMPLOYMENT STANDARDS ADMINISTRATION By direction of the Secretary of Labor
RREJ-000174,GSTMT-000556,Secure Document Destruction - No Cost,duplicate_statement,EMPLOYMENT STANDARDS ADMINISTRATION By direction of the Secretary of Labor
